"id","fiscal_year.meta.partial.fields","timestamp_iso8601.meta.partial.fields","timestamp.meta.partial.fields","source.meta.partial.fields","data_type.meta.partial.fields","catalog.meta.partial.fields","classification.meta.partial.fields","source_filename.meta.partial.fields","resource.meta.partial.fields","type.meta.partial.fields","value.BudgetYearFour.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOneBase.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.PriorYear.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOne.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearFour.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOneBase.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.PriorYear.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearOne.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.BudgetYearFour.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearOne.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearOneBase.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearFour.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearTwo.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearThree.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearFive.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearOne.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.BudgetYearOneBase.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.Name.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.ServiceAgencyName.record.partial.fields","value.PriorYear.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.PriorYear.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.CurrentYear.TotalCost.TotalCost.SecondaryDistribution.record.partial.fields","value.CurrentYear.Quantity.TotalCost.SecondaryDistribution.record.partial.fields","value.CurrentYear.TotalCost.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields","value.CurrentYear.Quantity.Cost.Component.ComponentList.SecondaryDistribution.record.partial.fields",
"9e913bc2cbadccd4ff81cb8e02ee1f2f","2015","2014-12-16T00:59:37+00:00","1418691577","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","102.213","106.873","120.351","97.892","62.199","97.569","97.892","2442","2036","2691","2622","518","2343","2622","75.127","71.713","78.552","88.458","71.951","71.951","1799","1726","1499","1978","1929","1929","Army Active","","62.199","518","70.214","498","51.607","366",
"9e913bc2cbadccd4ff81cb8e02ee1f2f","2015","2014-12-16T00:59:37+00:00","1418691577","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","102.213","106.873","120.351","97.892","62.199","97.569","97.892","2442","2036","2691","2622","518","2343","2622","15.843","15.123","16.565","18.654","15.173","15.173","377","361","314","417","406","406","Army National Guard","","","","70.214","498","10.883","77",
"9e913bc2cbadccd4ff81cb8e02ee1f2f","2015","2014-12-16T00:59:37+00:00","1418691577","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","102.213","106.873","120.351","97.892","62.199","97.569","97.892","2442","2036","2691","2622","518","2343","2622","11.243","10.733","11.756","13.239","10.768","10.768","266","256","223","296","287","287","Army Reserve","Army","","","70.214","498","7.724","55",
"4a7940b4cd5eb638807982dbdb531f0c","2015","2014-12-16T00:59:29+00:00","1418691569","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","72.192","66.086","108.387","69.646","24.502","47.139","69.646","1270","2422","1734","2750","421","1575","2750","66.792","40.772","58.501","101.262","60.401","60.401","890","1104","1696","1215","1924","1924","Army Active","","18.488","295","21.601","486","19.609","340",
"4a7940b4cd5eb638807982dbdb531f0c","2015","2014-12-16T00:59:29+00:00","1418691569","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","72.192","66.086","108.387","69.646","24.502","47.139","69.646","1270","2422","1734","2750","421","1575","2750","3.6","4.133","5.057","4.75","6.163","6.163","253","314","484","346","551","551","Army National Guard","","4.51","84","21.601","486","1.328","97",
"4a7940b4cd5eb638807982dbdb531f0c","2015","2014-12-16T00:59:29+00:00","1418691569","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","72.192","66.086","108.387","69.646","24.502","47.139","69.646","1270","2422","1734","2750","421","1575","2750","1.8","2.234","2.528","2.375","3.082","3.082","127","157","242","173","275","275","Army Reserve","Army","1.504","42","21.601","486","0.664","49",
"1b579d79411645d81b7c23bae571f3c1","2015","2014-12-16T00:59:25+00:00","1418691565","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","","","1.635","8.442","1.644","1.635","","","","","3592","","","","1.644","","","1.635","1.635","","","","","","","Army Active","Army","8.442","3592","2","","2","",
"854f83f7e8105fc0ca87229ea94e66f3","2015","2014-12-16T00:59:25+00:00","1418691565","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","","","18.899","24.694","3.906","18.899","","","","","","","","","3.906","","","14.479","14.479","","","","","","","Army Active","","","","10.206","","1.503","",
"854f83f7e8105fc0ca87229ea94e66f3","2015","2014-12-16T00:59:25+00:00","1418691565","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","","","18.899","24.694","3.906","18.899","","","","","","","","","","","","3.25","3.25","","","","","","","Army National Guard","","20.902","","10.206","","8.203","",
"854f83f7e8105fc0ca87229ea94e66f3","2015","2014-12-16T00:59:25+00:00","1418691565","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","","","18.899","24.694","3.906","18.899","","","","","","","","","","","","1.17","1.17","","","","","","","Army Reserve","Army","3.792","","10.206","","0.5","",
"55b2e201af44632afd742b45881605fb","2015","2014-12-16T00:59:39+00:00","1418691579","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","32.98","32.727","33.325","27.374","53.059","28.41","27.374","4","4","3","5","12","6","5","8.245","6.17","5.649","11.108","6.057","6.057","1","1","1","1","1","1","Army Active","","32.324","6","13.09","3","4.956","1",
"55b2e201af44632afd742b45881605fb","2015","2014-12-16T00:59:39+00:00","1418691579","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","32.98","32.727","33.325","27.374","53.059","28.41","27.374","4","4","3","5","12","6","5","24.735","13.344","27.078","22.217","15.988","15.988","3","3","3","2","3","3","Army National Guard","","20.735","6","13.09","3","8.134","2",
"55b2e201af44632afd742b45881605fb","2015","2014-12-16T00:59:39+00:00","1418691579","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","32.98","32.727","33.325","27.374","53.059","28.41","27.374","4","4","3","5","12","6","5","","8.896","","","5.329","5.329","","2","","","1","1","Army Reserve","Army","","","13.09","3","","",
"efb27bb4d4cf7900defdb4cac5f8d794","2015","2014-12-16T00:59:33+00:00","1418691573","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","2.457","2.12","2.507","7","","6","7","","","","","","","","2.457","6","2.12","2.507","7","7","","","","","","","Army Active","Army","","","","","","",
"c1d8854a5dd2721e682ba2838496cd5d","2015","2014-12-16T00:59:33+00:00","1418691573","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","","","","9.559","","","","","","","","","","","","","","","","","","","","","","Army National Guard","Army","9.559","","","","","",
"8df6c23b05dd8a944eee61baa77a6779","2015","2014-12-16T00:59:32+00:00","1418691572","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","8.491","5.48","5.286","2.676","3.939","5.286","","4","5","2","5","1","2","","3.939","8.491","5.48","5.286","5.286","","1","4","5","2","2","Army Active","Army","2.676","5","9.899","3","9.899","3",
"af536f81ca4e7b1241d839f9b31c005f","2015","2014-12-16T00:59:28+00:00","1418691568","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","2.451","4.153","3.935","1.028","1.131","1.689","1.028","","","","","","","","2.451","1.689","4.153","3.935","1.028","1.028","","","","","","","Army Active","Army","1.131","","","","","",
"3a0ffb84f292a94a24c062da0d4578da","2015","2014-12-16T00:59:30+00:00","1418691570","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","","","0.246","","0.243","0.246","","","","","","","","","0.243","","","0.246","0.246","","","","","","","Army Active","Army","","","0.612","","0.612","",
"f47f0cfac1cdd4c7e2e9652c3ba0124e","2015","2014-12-16T00:59:41+00:00","1418691581","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","117.649","130.043","132.627","155.223","112.268","146.308","155.223","7","7","7","8","","8","8","117.649","146.308","130.043","132.627","155.223","155.223","7","8","7","7","8","8","Army Active","Army","112.268","","162.741","7","162.741","7",
"b47a9aba5d33e83068270403054344a5","2015","2014-12-16T00:59:41+00:00","1418691581","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","1.102","1.085","1.126","16.581","11.006","7.915","16.581","","","","","","","","1.102","7.915","1.085","1.126","16.581","16.581","","","","","","","Army Active","Army","11.006","","6.414","","6.414","",
"fde74493ecf259160323d9a1a60f16a5","2015","2014-12-16T00:59:40+00:00","1418691580","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","27.7","122.6","34.859","118.6","113.169","130.4","118.6","","","","","","","","13.666","60.946","56.677","16.374","55.062","55.062","","","","","","","Army Active","","46.104","","71.936","","31.754","",
"fde74493ecf259160323d9a1a60f16a5","2015","2014-12-16T00:59:40+00:00","1418691580","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","27.7","122.6","34.859","118.6","113.169","130.4","118.6","","","","","","","","6.124","30.307","28.766","8.066","27.726","27.726","","","","","","","Army National Guard","","35.696","","71.936","","17.538","",
"fde74493ecf259160323d9a1a60f16a5","2015","2014-12-16T00:59:40+00:00","1418691580","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","27.7","122.6","34.859","118.6","113.169","130.4","118.6","","","","","","","","7.91","39.147","37.157","10.419","35.812","35.812","","","","","","","Army Reserve","Army","31.369","","71.936","","22.644","",
"4d50bdb4a34ba16addf8a8b7b4e3c169","2015","2014-12-16T00:59:40+00:00","1418691580","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","11.483","17.083","0.37","32.97","","18.383","32.97","","","","","","","","11.483","18.383","17.083","0.37","32.97","32.97","","","","","","","Army Active","Army","","","","","","",
"72eeda139b86a38d449809c4bbe9fe73","2015","2014-12-16T00:59:51+00:00","1418691591","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","8.261","8.118","7.68","6.749","9.122","7.595","6.749","43","42","35","53","19","47","53","","4.111","","","","","","27","","","","","Army Active","","8.768","18","6.85","16","","",
"72eeda139b86a38d449809c4bbe9fe73","2015","2014-12-16T00:59:51+00:00","1418691591","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","8.261","8.118","7.68","6.749","9.122","7.595","6.749","43","42","35","53","19","47","53","4.421","1.742","4.059","6.6","4.405","4.405","23","10","21","30","34","34","Army National Guard","","0.354","1","6.85","16","3.425","8",
"72eeda139b86a38d449809c4bbe9fe73","2015","2014-12-16T00:59:51+00:00","1418691591","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","8.261","8.118","7.68","6.749","9.122","7.595","6.749","43","42","35","53","19","47","53","3.84","1.742","4.059","1.08","2.344","2.344","20","10","21","5","19","19","Army Reserve","Army","","","6.85","16","3.425","8",
"1b0e804b929b8e71f8c72e7fda336cb5","2015","2014-12-16T00:59:45+00:00","1418691585","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","38.713","37.104","29.534","15.856","13.535","25.048","15.856","182","219","146","133","349","215","133","14.1","20.038","29.683","24.779","12.843","12.843","100","172","171","114","93","93","Army Active","","12.181","313","20.921","7172","16.737","5738",
"1b0e804b929b8e71f8c72e7fda336cb5","2015","2014-12-16T00:59:45+00:00","1418691585","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","38.713","37.104","29.534","15.856","13.535","25.048","15.856","182","219","146","133","349","215","133","24.613","5.01","7.421","4.755","3.013","3.013","82","43","48","32","40","40","Army National Guard","Army","1.354","36","20.921","7172","4.184","1434",
"01dc218a95c8481d912670e317572ef5","2015","2014-12-16T00:59:49+00:00","1418691589","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","","","4.348","","","4.348","","","","617","","","617","","","","","1.116","1.116","","","","","159","159","Army Active","","","","","","","",
"01dc218a95c8481d912670e317572ef5","2015","2014-12-16T00:59:49+00:00","1418691589","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","","","4.348","","","4.348","","","","617","","","617","","","","","1.617","1.617","","","","","229","229","Army National Guard","","","","","","","",
"01dc218a95c8481d912670e317572ef5","2015","2014-12-16T00:59:49+00:00","1418691589","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","","","4.348","","","4.348","","","","617","","","617","","","","","1.615","1.615","","","","","229","229","Army Reserve","Army","","","","","","",
"a7f18c4fca2aef3097e9d6d1924ca529","2015","2014-12-16T00:59:49+00:00","1418691589","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","","","4.938","","","4.938","","","","14","","","14","","","","","","","","","","","","","Army Active","","","","17.001","48","13.533","39",
"a7f18c4fca2aef3097e9d6d1924ca529","2015","2014-12-16T00:59:49+00:00","1418691589","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","","","4.938","","","4.938","","","","14","","","14","","","","","4.938","4.938","","","","","14","14","Army Reserve","Army","","","17.001","48","3.468","9",
"bd9d9b21345e79bfb0a747e86f1a7df7","2015","2014-12-16T00:59:43+00:00","1418691583","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","2.978","9.81","21.899","1.93","45.537","1.993","1.93","10","32","48","","6249","","","2.978","1.993","9.81","21.899","1.93","1.93","10","","32","48","","","Army Active","","25.528","3437","6","","6","",
"bd9d9b21345e79bfb0a747e86f1a7df7","2015","2014-12-16T00:59:43+00:00","1418691583","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","2.978","9.81","21.899","1.93","45.537","1.993","1.93","10","32","48","","6249","","","","","","","","","","","","","","","Army National Guard","","15.565","2187","6","","","",
"bd9d9b21345e79bfb0a747e86f1a7df7","2015","2014-12-16T00:59:43+00:00","1418691583","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","2.978","9.81","21.899","1.93","45.537","1.993","1.93","10","32","48","","6249","","","","","","","","","","","","","","","Army Reserve","Army","4.444","625","6","","","",
"2adc02a6d6a20744688da979f74e3f2e","2015","2014-12-16T00:59:42+00:00","1418691582","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","1.461","1.427","1.479","5.437","6.368","4.277","5.437","","","","","","","","1.461","2.253","0.643","0.479","2.701","2.701","","","","","","","Army Active","","3.256","","1.615","","","",
"2adc02a6d6a20744688da979f74e3f2e","2015","2014-12-16T00:59:42+00:00","1418691582","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","1.461","1.427","1.479","5.437","6.368","4.277","5.437","","","","","","","","","1.128","0.367","0.5","1.704","1.704","","","","","","","Army National Guard","","1.483","","1.615","","0.634","",
"2adc02a6d6a20744688da979f74e3f2e","2015","2014-12-16T00:59:42+00:00","1418691582","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","1.461","1.427","1.479","5.437","6.368","4.277","5.437","","","","","","","","","0.896","0.417","0.5","1.032","1.032","","","","","","","Army Reserve","Army","1.629","","1.615","","0.981","",
"a90c0a84a87bfec21dca472a5d6a20ae","2015","2014-12-16T00:59:46+00:00","1418691586","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","2.482","2.311","2.485","1.677","6.513","2.305","1.677","","","","","","","","2.482","2.305","2.311","2.485","1.677","1.677","","","","","","","Army Active","Army","6.513","","","","","",
"8a028468f9659bdbd69d95320f937570","2015","2014-12-16T00:59:50+00:00","1418691590","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","","","0.667","3.674","0.992","0.667","","","","","","","","","","","","0.667","0.667","","","","","","","Army National Guard","","3.674","","","","","",
"8a028468f9659bdbd69d95320f937570","2015","2014-12-16T00:59:50+00:00","1418691590","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","","","0.667","3.674","0.992","0.667","","","","","","","","","0.992","","","","","","","","","","","Army Reserve","Army","","","","","","",
"98cf13bda761c86f7bd17c10624a78be","2015","2014-12-16T00:59:54+00:00","1418691594","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","5.121","5.096","8.61","5.726","10.481","5.724","5.726","6","6","2","6","3","6","6","3.125","3.551","3.107","5.537","3.553","3.553","4","4","4","1","4","4","Army Active","","7.881","3","4.37","3","3.089","2",
"98cf13bda761c86f7bd17c10624a78be","2015","2014-12-16T00:59:54+00:00","1418691594","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","5.121","5.096","8.61","5.726","10.481","5.724","5.726","6","6","2","6","3","6","6","1.996","2.173","1.989","3.073","2.173","2.173","2","2","2","1","2","2","Army National Guard","Army","2.6","","4.37","3","1.281","1",
"ed8a86de4a0b92ab5bbfbe6e3b782811","2015","2014-12-16T00:59:54+00:00","1418691594","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","12.881","15.268","11.903","16.061","37.285","16.252","16.061","1030","1455","988","415","7403","1152","415","5.925","7.476","7.023","5.475","7.388","7.388","475","554","660","455","260","260","Army Active","","19.109","3782","18.755","1788","6.994","825",
"ed8a86de4a0b92ab5bbfbe6e3b782811","2015","2014-12-16T00:59:54+00:00","1418691594","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","12.881","15.268","11.903","16.061","37.285","16.252","16.061","1030","1455","988","415","7403","1152","415","5.668","7.151","6.718","5.237","7.067","7.067","453","471","640","434","113","113","Army National Guard","","15.482","3106","18.755","1788","8.587","698",
"ed8a86de4a0b92ab5bbfbe6e3b782811","2015","2014-12-16T00:59:54+00:00","1418691594","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","12.881","15.268","11.903","16.061","37.285","16.252","16.061","1030","1455","988","415","7403","1152","415","1.288","1.625","1.527","1.191","1.606","1.606","102","127","155","99","42","42","Army Reserve","Army","2.694","515","18.755","1788","3.174","265",
"acd1126c6a77404fe8d62aec527ada4d","2015","2014-12-16T00:59:55+00:00","1418691595","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","4.323","4.32","3.396","2.38","128.235","4.245","2.38","","","","","","","","4.323","4.245","4.32","3.396","2.38","2.38","","","","","","","Army Active","Army","128.235","","25","","25","",
"94df861c6e798db6cfa22f6e3287a8a3","2015","2014-12-16T00:59:53+00:00","1418691593","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","37.541","35.752","38.233","14.44","11.962","37.008","14.44","1","2","","","1","2","","21.261","22.656","22.001","19.948","7.534","7.534","1","2","2","","","","Army Active","","6.241","1","34.913","2","21.563","2",
"94df861c6e798db6cfa22f6e3287a8a3","2015","2014-12-16T00:59:53+00:00","1418691593","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","37.541","35.752","38.233","14.44","11.962","37.008","14.44","1","2","","","1","2","","10.36","9.133","8.751","11.636","4.395","4.395","","","","","","","Army National Guard","","3.64","","34.913","2","8.496","",
"94df861c6e798db6cfa22f6e3287a8a3","2015","2014-12-16T00:59:53+00:00","1418691593","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","37.541","35.752","38.233","14.44","11.962","37.008","14.44","1","2","","","1","2","","5.92","5.219","5","6.649","2.511","2.511","","","","","","","Army Reserve","Army","2.081","","34.913","2","4.854","",
"1a0dedcb8a11775f1bd51736f40c665b","2015","2014-12-16T00:59:53+00:00","1418691593","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","17.314","15.009","19.37","10.165","6.513","13.729","10.165","18","15","18","2","","11","2","7.338","5.684","6.041","7.979","3.951","3.951","","","","","2","2","Army Active","","5.211","","9.955","","3.493","",
"1a0dedcb8a11775f1bd51736f40c665b","2015","2014-12-16T00:59:53+00:00","1418691593","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","17.314","15.009","19.37","10.165","6.513","13.729","10.165","18","15","18","2","","11","2","6.644","5.563","5.242","7.187","4.7","4.7","18","11","15","18","","","Army National Guard","","0.651","","9.955","","4.969","",
"1a0dedcb8a11775f1bd51736f40c665b","2015","2014-12-16T00:59:53+00:00","1418691593","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","17.314","15.009","19.37","10.165","6.513","13.729","10.165","18","15","18","2","","11","2","3.332","2.482","3.726","4.204","1.514","1.514","","","","","","","Army Reserve","Army","0.651","","9.955","","1.493","",
"e33756964d66138827e8ff27a7de2c3f","2015","2014-12-16T00:59:52+00:00","1418691592","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_JustificationBook_Army_PB_2015.xml","procurement-base","2015","","","","","","","","","","","","","","","","","","","","","","","","","","","Army Active","Army","","","1.25","","1.25","",
"ea7ed94036c34e80af4065c4ab77250a","2015","2014-12-16T00:56:32+00:00","1418691392","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","procurement-base","2015","0.000","0.000","0.000","14.536","50.625","0.000","14.536","","","","13","131","","13","0.000","0.000","0.000","0.000","14.008","14.008","","","","","12","12","Air Force Active","","47.328","120","37.14","231","36.495","218",
"ea7ed94036c34e80af4065c4ab77250a","2015","2014-12-16T00:56:32+00:00","1418691392","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","procurement-base","2015","0.000","0.000","0.000","14.536","50.625","0.000","14.536","","","","13","131","","13","0.000","0.000","0.000","0.000","0.528","0.528","","","","","1","1","Air National Guard","","2.398","8","37.14","231","0.248","5",
"ea7ed94036c34e80af4065c4ab77250a","2015","2014-12-16T00:56:32+00:00","1418691392","http://comptroller.defense.gov/budgetmaterials.aspx","record","dodbudget","public","PROCUREMENT_MasterJustificationBook_Air_Force_PB_2015.xml","procurement-base","2015","0.000","0.000","0.000","14.536","50.625","0.000","14.536","","","","13","131","","13","0.000","0.000","0.000","0.000","0.000","0.000","","","","","","","Air Force Reserve","Air Force","0.899","3","37.14","231","0.397","8",
