"ServiceAgencyName_val","ServiceAgencyName_@footnote","ProcQuantity_@footnote","ProcQuantity_val","MonthlyDeliveryList_MonthlyDelivery","ServiceAgencySuffix_val","ComponentMonthlyDeliveryScheduleList_ComponentMonthlyDeliverySchedule","AcceptedBeforeOct1_val","Remarks_val","@ROWID","@RECORDID","@PARENT","@PARENTROWID"
"Navy","","","11744","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-fcdd941aae6d350bb275c1d3d1e5804d5a505817-0-2f03cbabab7ec47ec829e7103de48861814a4e49","","","","","fcdd941aae6d350bb275c1d3d1e5804d5a505817-0-ca7ee60cd0059b7c293a63b7f75f1757d8073d6f","fcdd941aae6d350bb275c1d3d1e5804d5a505817","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","fcdd941aae6d350bb275c1d3d1e5804d5a505817-1-4bf79a8399feb424356091fddc4d71b8d7987205"
"Navy","","","207296","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-fcdd941aae6d350bb275c1d3d1e5804d5a505817-0-680626c4f8f32bd381ea8c75b7d5dbc26ef6b36a","","","","","fcdd941aae6d350bb275c1d3d1e5804d5a505817-0-44d76e5ef7c4ad2f7a022f3fea37f9bd69158a43","fcdd941aae6d350bb275c1d3d1e5804d5a505817","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","fcdd941aae6d350bb275c1d3d1e5804d5a505817-2-02134f7ef4b807130186b633c0a713d80c2f12da"
"Navy","","","162016","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-fcdd941aae6d350bb275c1d3d1e5804d5a505817-0-801f4e7443f9bf5e3f5b34d9ee3f4b1df7cb6557","","","","","fcdd941aae6d350bb275c1d3d1e5804d5a505817-0-0d3519b0f72f0b98ebc693a7cde20bed85e3b093","fcdd941aae6d350bb275c1d3d1e5804d5a505817","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","fcdd941aae6d350bb275c1d3d1e5804d5a505817-3-c83e2f753c5b85cbaef78b318a7fc48bb7b44361"
"Navy","","","26016","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-fcdd941aae6d350bb275c1d3d1e5804d5a505817-0-2a2103c866429cf3990e0c876f72d847412ca968","","","","","fcdd941aae6d350bb275c1d3d1e5804d5a505817-0-d4cd0e64073bfb64e5198eee1eac6ce0d7ff276b","fcdd941aae6d350bb275c1d3d1e5804d5a505817","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","fcdd941aae6d350bb275c1d3d1e5804d5a505817-4-0b89094bddfc10cd67f701b3f07819fc68309a46"
"Navy","","","49984","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-fcdd941aae6d350bb275c1d3d1e5804d5a505817-0-cb998f97ba7e751fe778a4c7386bbd2007102f66","","","","","fcdd941aae6d350bb275c1d3d1e5804d5a505817-0-489e4a7162869d3eaf6f95cee23ac05d9f59af38","fcdd941aae6d350bb275c1d3d1e5804d5a505817","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","fcdd941aae6d350bb275c1d3d1e5804d5a505817-5-1a825ad6c68b968e5c87113aff22fe9a59ccf4e3"
"Navy","","","659786","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-fcdd941aae6d350bb275c1d3d1e5804d5a505817-0-3aa3a8508a7e75f8ae76d0505b30014935dc2931","","","","","fcdd941aae6d350bb275c1d3d1e5804d5a505817-0-8e60aa9f00b33654415fdb17c599bd9152aeb13b","fcdd941aae6d350bb275c1d3d1e5804d5a505817","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","fcdd941aae6d350bb275c1d3d1e5804d5a505817-0-e9e8abeb20b675e182c66ef087a6be20e07e92a2"
"Navy","","","591953","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-fcdd941aae6d350bb275c1d3d1e5804d5a505817-0-5cce2d4cb187f39c554b7416a0d31bb871c5e897","","","","","fcdd941aae6d350bb275c1d3d1e5804d5a505817-0-5a8e3160f746670e710555eca53ce247d3f0bb8f","fcdd941aae6d350bb275c1d3d1e5804d5a505817","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","fcdd941aae6d350bb275c1d3d1e5804d5a505817-1-6d99f9b27c9a2d64115d0643864410f12770e968"
"Navy","","","621619","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-fcdd941aae6d350bb275c1d3d1e5804d5a505817-0-1e0f19adba87374e644341d826e6a55ae51e4b8a","","","","","fcdd941aae6d350bb275c1d3d1e5804d5a505817-0-8d87ec8b8b078ed8364780e790be02c6475e5489","fcdd941aae6d350bb275c1d3d1e5804d5a505817","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","fcdd941aae6d350bb275c1d3d1e5804d5a505817-0-29b0102d0836173d1b88874deb714060b2f1c604"
"Navy","","","1024208","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-fcdd941aae6d350bb275c1d3d1e5804d5a505817-0-562855220a2956493e14b982eee05f205115fdc1","","","","","fcdd941aae6d350bb275c1d3d1e5804d5a505817-0-c70222bf825366e6dbada915c1be78b5dcd614a5","fcdd941aae6d350bb275c1d3d1e5804d5a505817","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","fcdd941aae6d350bb275c1d3d1e5804d5a505817-1-b953e1819158e4d9f7eeebe2f6ea7a9eb1143466"
"Navy","","","816","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-fcdd941aae6d350bb275c1d3d1e5804d5a505817-0-2de2021b2514c603d55346011c46435fb84106e0","","","","","fcdd941aae6d350bb275c1d3d1e5804d5a505817-0-69b7df67f3805d277d84fa9a323b9cb7508fe42b","fcdd941aae6d350bb275c1d3d1e5804d5a505817","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","fcdd941aae6d350bb275c1d3d1e5804d5a505817-0-ea149992598c92faa4fb60082dd131c4464c9097"
"Navy","","","1152","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-fcdd941aae6d350bb275c1d3d1e5804d5a505817-0-451b927030341e778944d5a7803040f1568cf8b0","","","","","fcdd941aae6d350bb275c1d3d1e5804d5a505817-0-6c0689820a36b7611c6cd58fff7a88f77c7042fe","fcdd941aae6d350bb275c1d3d1e5804d5a505817","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","fcdd941aae6d350bb275c1d3d1e5804d5a505817-1-6311511ed5256a4b54325537945d2e8647bcc244"
"Navy","","","10557","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-fcdd941aae6d350bb275c1d3d1e5804d5a505817-0-8074e5b2f48287afc7428464245e7a38f15582ac","","","","","fcdd941aae6d350bb275c1d3d1e5804d5a505817-0-a1724a10b95e0086068659129694f53badf94501","fcdd941aae6d350bb275c1d3d1e5804d5a505817","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","fcdd941aae6d350bb275c1d3d1e5804d5a505817-2-f78c75c7f98534ec25a04d4575e683feb5c01041"
"Navy","","","57269","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-fcdd941aae6d350bb275c1d3d1e5804d5a505817-0-4283be6650912adece2b438449a155188631784a","","","","","fcdd941aae6d350bb275c1d3d1e5804d5a505817-0-8db7eab516988090da5cbc9cbe8fe8b08b8be486","fcdd941aae6d350bb275c1d3d1e5804d5a505817","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","fcdd941aae6d350bb275c1d3d1e5804d5a505817-0-9d7f6305fc5bd39ce5ea2e4ac1f4a495e7407a3f"
"Navy","","The Army and Navy procure JAGM on an Army led contract. The Army will take delivery of their assets in the first 9 months, while the Navy will take delievery of their assets in the last 3 months during Low Rate Initial Production (LRIP).","92","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-fd51e1edceed78e33eb7e85df504120ae43e587a-0-cae0ae23dd279febd56f75f3328bd77093a59d64","","","","","fd51e1edceed78e33eb7e85df504120ae43e587a-0-ee597d18027ac065041b7109ac9db6bf362164ae","fd51e1edceed78e33eb7e85df504120ae43e587a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","fd51e1edceed78e33eb7e85df504120ae43e587a-0-1d8ade2c520413f344efb5d5a892308643f51dbd"
"Army","","","241","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-fd51e1edceed78e33eb7e85df504120ae43e587a-1-82324ad7bf074ea09c1ac4f9e1aa9dcd8a70e1d8","","","","","fd51e1edceed78e33eb7e85df504120ae43e587a-1-dee26c36e867210a0593260964db35267ecd71eb","fd51e1edceed78e33eb7e85df504120ae43e587a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","fd51e1edceed78e33eb7e85df504120ae43e587a-0-1d8ade2c520413f344efb5d5a892308643f51dbd"
"Navy","","","4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-fd51e1edceed78e33eb7e85df504120ae43e587a-0-15fe9294ff177b0bcb2798a3826f93327aadfaf1","","","","","fd51e1edceed78e33eb7e85df504120ae43e587a-0-6f47a6ca88cf7dbb794e834ca2751da6fc5a1623","fd51e1edceed78e33eb7e85df504120ae43e587a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","fd51e1edceed78e33eb7e85df504120ae43e587a-0-b0bf7c224be758492a98a6876c20f456e8040b84"
"Army","","","24","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-ff35e276f18a1d727093ae3451eb55dbd7858293-0-630cfda9c2ac8e268daed8f149c541a9929a4a8f","","","","","ff35e276f18a1d727093ae3451eb55dbd7858293-0-c22b5950a351f43f07f2362b3debed38b7cce024","ff35e276f18a1d727093ae3451eb55dbd7858293","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","ff35e276f18a1d727093ae3451eb55dbd7858293-0-da10538735b86f0084ad536fe515a609560752ff"
"Army","","","4","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-ff35e276f18a1d727093ae3451eb55dbd7858293-0-99c0461cbb7634015bd99511493fd23bb9ee7e05","","","","","ff35e276f18a1d727093ae3451eb55dbd7858293-0-9cae6197b45c4f7d3fd2fe37f8f0aed13caabfdb","ff35e276f18a1d727093ae3451eb55dbd7858293","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","ff35e276f18a1d727093ae3451eb55dbd7858293-0-661b19cd0ef6d59e213e7fdc1bbd5d67e6b358c4"
"Army","","","4626","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-130900cc1f469df5b6f8053312af5520f78b4819-0-72290d6cd5172c197a822d91919f81aca50e252c","","","0","","130900cc1f469df5b6f8053312af5520f78b4819-0-aff42f45fc46b6382bfb56d61c938fdc5b94860f","130900cc1f469df5b6f8053312af5520f78b4819","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","130900cc1f469df5b6f8053312af5520f78b4819-0-be51c7cbd8c900b7f2ad83fb5549ba2f3b0fa735"
"Army","","","1156","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-130900cc1f469df5b6f8053312af5520f78b4819-0-eb25a2c18fe5667d852af557bf568c0dbdecea0e","","","0","","130900cc1f469df5b6f8053312af5520f78b4819-0-eb1eef62f0466e5c16691a72415d3f3f9f1006cb","130900cc1f469df5b6f8053312af5520f78b4819","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","130900cc1f469df5b6f8053312af5520f78b4819-1-ba7362c58e7aef8acf806a9d0ca543ab294ddeb2"
"Army","","","3424","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-130900cc1f469df5b6f8053312af5520f78b4819-0-5b1b51ce5a87e87779de90b118ef718612138714","","","0","","130900cc1f469df5b6f8053312af5520f78b4819-0-ef02c45bccd322d4d625b18c0e98816ae5d3d6c1","130900cc1f469df5b6f8053312af5520f78b4819","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","130900cc1f469df5b6f8053312af5520f78b4819-2-db2c1e73762e8455496da58bae95ecfb4df81d70"
"Army","","","48240","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-130900cc1f469df5b6f8053312af5520f78b4819-0-d0e0c89701bbb73d1cd5fdde3cc24f949a9d7c96","","","0","","130900cc1f469df5b6f8053312af5520f78b4819-0-d8acdfcc62f8b2f7dcc4e55210d8b603b6e454a1","130900cc1f469df5b6f8053312af5520f78b4819","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","130900cc1f469df5b6f8053312af5520f78b4819-0-2b7b852bca3b1f246a1b837482241e87c1b3b986"
"Army","","","109762","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-130900cc1f469df5b6f8053312af5520f78b4819-0-b39fdc8f2fb12f0c1d166d647a378cdc543674d4","","","0","","130900cc1f469df5b6f8053312af5520f78b4819-0-08dba59f5d8aa754f9752b13db62968eb724805a","130900cc1f469df5b6f8053312af5520f78b4819","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","130900cc1f469df5b6f8053312af5520f78b4819-1-31e524a26b7a51db0bf69688b8832d858fb20693"
"Army","","","48000","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-130900cc1f469df5b6f8053312af5520f78b4819-0-9db601ac83834fa68dd4d7dad688fff1af99d6ca","S","","0","","130900cc1f469df5b6f8053312af5520f78b4819-0-c84f8659887ca7114eba6cc2de652e582bdb9654","130900cc1f469df5b6f8053312af5520f78b4819","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","130900cc1f469df5b6f8053312af5520f78b4819-0-5521e7afd64304ea630ff078305b3efc306745be"
"Army","","","8270","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-4d880bf759717c05b02a12ac372fe8049941b79b-0-094440eec2f3c79587d61502a6cd3f845658639b","","","0","","4d880bf759717c05b02a12ac372fe8049941b79b-0-bac5d1dcf10d6fc6c33026acfc98ef2228e709eb","4d880bf759717c05b02a12ac372fe8049941b79b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","4d880bf759717c05b02a12ac372fe8049941b79b-0-8f0f072c778c74db25400dcad7f8fcbdb8ef9297"
"Army","","","5615","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-4d880bf759717c05b02a12ac372fe8049941b79b-0-2b66d0789b29b32b9dc9e5447e2de8948e13d0c2","","","0","","4d880bf759717c05b02a12ac372fe8049941b79b-0-fc8795e14e5d14af808d5925d3930f480c5866ab","4d880bf759717c05b02a12ac372fe8049941b79b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","4d880bf759717c05b02a12ac372fe8049941b79b-0-09c1120b900d38aefece0d29ff7c31d3021233af"
"Army","","","7336","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-4d880bf759717c05b02a12ac372fe8049941b79b-0-3f0e8eb32863a28f6b7245337b62fc78c58bf835","","","0","","4d880bf759717c05b02a12ac372fe8049941b79b-0-be2b6aa07e853323d35763ad9b42328dab5607e8","4d880bf759717c05b02a12ac372fe8049941b79b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","4d880bf759717c05b02a12ac372fe8049941b79b-1-b557fade88ce131fbe26d794d47b0149cf92da3f"
"Army","","","13831","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-4d880bf759717c05b02a12ac372fe8049941b79b-0-889771bbffae7d19ac36636b2657df025bdfbb1d","","","0","","4d880bf759717c05b02a12ac372fe8049941b79b-0-c4841f733d75af66df2bac8f7cae9e263feb833c","4d880bf759717c05b02a12ac372fe8049941b79b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","4d880bf759717c05b02a12ac372fe8049941b79b-0-1d9fefbe511134a216b344248fa2e0de3d933891"
"Army","","","14184","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-4d880bf759717c05b02a12ac372fe8049941b79b-0-fec34bca1cd4f3ac46e1b5ed7cea6c61fc9122ee","","","0","","4d880bf759717c05b02a12ac372fe8049941b79b-0-48bce5ebe4078473588919ecc40bbf2353a23b35","4d880bf759717c05b02a12ac372fe8049941b79b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","4d880bf759717c05b02a12ac372fe8049941b79b-0-e5d05fffad74cc84568ee54848f683b1e8bdc95f"
"Army","","","44374","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-4d880bf759717c05b02a12ac372fe8049941b79b-0-12a9d876a06705be04156bc7d2a0290051c70199","","","0","","4d880bf759717c05b02a12ac372fe8049941b79b-0-3aec35801fcd94ff9f5c04c13dfedd050435fcb9","4d880bf759717c05b02a12ac372fe8049941b79b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","4d880bf759717c05b02a12ac372fe8049941b79b-1-ab9415c011a42128cc5e3225d031674cb8f7aa39"
"Marine Corps","","","41569","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-4d880bf759717c05b02a12ac372fe8049941b79b-1-e68edaca5df5314dfb02781d2d2e3a0f737aa0e8","","","0","","4d880bf759717c05b02a12ac372fe8049941b79b-1-41607f683c155da534c03eda12750aa1362768f5","4d880bf759717c05b02a12ac372fe8049941b79b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","4d880bf759717c05b02a12ac372fe8049941b79b-1-ab9415c011a42128cc5e3225d031674cb8f7aa39"
"Army","","","27178","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-4d880bf759717c05b02a12ac372fe8049941b79b-0-b59e83b39f79196020f68c6c1fa83544239683a9","","","0","","4d880bf759717c05b02a12ac372fe8049941b79b-0-bfa38e547a5302cdd0a8ae42556fc2a9b9f36700","4d880bf759717c05b02a12ac372fe8049941b79b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","4d880bf759717c05b02a12ac372fe8049941b79b-0-131988617d76a36e3ac264672bbf3fc342a27663"
"Army","","","23692","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-4d880bf759717c05b02a12ac372fe8049941b79b-0-83ff5e2717690718df0bd19d4dd4b3c910e05ea1","","","0","","4d880bf759717c05b02a12ac372fe8049941b79b-0-e05704d4818af50306f7f70af21f8a1ca5625578","4d880bf759717c05b02a12ac372fe8049941b79b","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Hardware.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","4d880bf759717c05b02a12ac372fe8049941b79b-0-1ae525100427b9a10591c2ade8d9c69e411914c4"
