"ServiceAgencyName_val","ServiceAgencyName_@footnote","ServiceAgencySuffix_val","ProcQuantity_val","ProcQuantity_@footnote","MonthlyDeliveryList_MonthlyDelivery","AcceptedBeforeOct1_val","Remarks_val","@ROWID","@RECORDID","@PARENT","@PARENTROWID"
"Army","","BASE","321","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-666dcb5b1ed1dc63e2718d10961692d6e3dccf90-0-ce0b800829a93c8a83050831983c056d14d8699d","0","","666dcb5b1ed1dc63e2718d10961692d6e3dccf90-0-40c42d34926b83bfc85ba4dcbdbc4c6ccd40e237","666dcb5b1ed1dc63e2718d10961692d6e3dccf90","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","666dcb5b1ed1dc63e2718d10961692d6e3dccf90-1-1ee2dee6542557462cea5502162e78143ec4ebd9"
"Army","","BASE","1","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-666dcb5b1ed1dc63e2718d10961692d6e3dccf90-0-02bd38918a56c68fec905539f0de090e409008d4","0","","666dcb5b1ed1dc63e2718d10961692d6e3dccf90-0-943f622050a9c3daa2d81e4dfc1362d530483101","666dcb5b1ed1dc63e2718d10961692d6e3dccf90","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","666dcb5b1ed1dc63e2718d10961692d6e3dccf90-0-a366a5add360743cf9e47e1a2a0f4d22703933b5"
"Army","","BASE","1","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-666dcb5b1ed1dc63e2718d10961692d6e3dccf90-0-0540900710fe2dc22bb1f7f3bbe1e3a6808d66ce","0","","666dcb5b1ed1dc63e2718d10961692d6e3dccf90-0-8798b0e87a5a04fbdc53d8cf3b8ff100b3e5d153","666dcb5b1ed1dc63e2718d10961692d6e3dccf90","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","666dcb5b1ed1dc63e2718d10961692d6e3dccf90-0-742056f1f1fa176072846d8d20897cce04359970"
"Army","","BASE","305","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-666dcb5b1ed1dc63e2718d10961692d6e3dccf90-0-9135a3e77dad200de4b6b3b3c06bb067ab047da6","0","","666dcb5b1ed1dc63e2718d10961692d6e3dccf90-0-1b9d9383a3354ce125b1283a7bb6a98a5f50cb60","666dcb5b1ed1dc63e2718d10961692d6e3dccf90","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","666dcb5b1ed1dc63e2718d10961692d6e3dccf90-1-55d531806e2be29a271f4f6b3aca550591900a9a"
"Army","","","14","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-666dcb5b1ed1dc63e2718d10961692d6e3dccf90-0-fa2dfacd1403f2c5cca8b29d35866fe33b4c0cd8","0","","666dcb5b1ed1dc63e2718d10961692d6e3dccf90-0-79d2e98c30c49354a16bad8d51cc97daeedec30c","666dcb5b1ed1dc63e2718d10961692d6e3dccf90","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","666dcb5b1ed1dc63e2718d10961692d6e3dccf90-0-f3c05d1ce509b9bdd69496f4b3b8f3ebb170e1ab"
"Army","","BASE","8","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-666dcb5b1ed1dc63e2718d10961692d6e3dccf90-0-d406d3d4bcaaecc755d1559348b1026e8d6d23c2","0","","666dcb5b1ed1dc63e2718d10961692d6e3dccf90-0-45c38326873f4488af9a158504a73b27571bd236","666dcb5b1ed1dc63e2718d10961692d6e3dccf90","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","666dcb5b1ed1dc63e2718d10961692d6e3dccf90-1-d6fe03571727d2ee47bd4fd03b0461a06342a7f7"
"Army","","","12","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-666dcb5b1ed1dc63e2718d10961692d6e3dccf90-0-c75a43cf9d3170a4e785fcc0676c63b9fe92f2ea","0","","666dcb5b1ed1dc63e2718d10961692d6e3dccf90-0-f2e6e70deb895c41020a09199dfcb2b48c25fe39","666dcb5b1ed1dc63e2718d10961692d6e3dccf90","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","666dcb5b1ed1dc63e2718d10961692d6e3dccf90-0-a58f09a77f914569d5a8f00a815030a049429aca"
"Army","","BASE","5","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-666dcb5b1ed1dc63e2718d10961692d6e3dccf90-0-12685d427d82d32a6db02f78c33ebb7392b885a0","0","","666dcb5b1ed1dc63e2718d10961692d6e3dccf90-0-031b996b6c339dc90f66e2fca4e9cc0ca8c6a018","666dcb5b1ed1dc63e2718d10961692d6e3dccf90","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","666dcb5b1ed1dc63e2718d10961692d6e3dccf90-1-028174334cd3093ccbf6f69c4f000d2ab66ab260"
"Navy","","","4","FY 2009 UH-1Y Airframes were executed as option buys on the Lot 6 contract. ","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-67caeb8d315d0ed255345a2869f9a0d338b5bc8a-0-eedc492b57911788695544c5410d8489cf8a8d85","0","","67caeb8d315d0ed255345a2869f9a0d338b5bc8a-0-ccfe5af43c061036e9125da54f3e5d020dea22c6","67caeb8d315d0ed255345a2869f9a0d338b5bc8a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","67caeb8d315d0ed255345a2869f9a0d338b5bc8a-0-4d4bc4e0123ffb31a1a42dcea701c8b5cf9c146c"
"Navy","","","18","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-67caeb8d315d0ed255345a2869f9a0d338b5bc8a-0-2c4882e12e0348d0aa3c848902735f08707a65ac","0","","67caeb8d315d0ed255345a2869f9a0d338b5bc8a-0-e1919ecde318378c8a994cf5ef8b1d8c368a01f4","67caeb8d315d0ed255345a2869f9a0d338b5bc8a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","67caeb8d315d0ed255345a2869f9a0d338b5bc8a-1-3cc3900e541355f4852cd8b949056cd31d7cdfb7"
"Navy","","","1","FY 2010 UH-1Y Supp/OCO Airframe was awarded on the Lot 8 (FY 2011) contract. ","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-67caeb8d315d0ed255345a2869f9a0d338b5bc8a-0-9a71959a036e1050d340d4f854b58fec35de09e5","0","","67caeb8d315d0ed255345a2869f9a0d338b5bc8a-0-41e5f56d363c8826f4703d70e893473ab80b1ae1","67caeb8d315d0ed255345a2869f9a0d338b5bc8a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","67caeb8d315d0ed255345a2869f9a0d338b5bc8a-2-87cb1a6a94212bc7f477095ce6a80b9a0493e80f"
"Navy","","","18","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-67caeb8d315d0ed255345a2869f9a0d338b5bc8a-0-1a76dc59a753945277ecd815d219adcaef99f48c","0","","67caeb8d315d0ed255345a2869f9a0d338b5bc8a-0-4c3281f2226ce227b4d4d49cf48567f4ccd3f55e","67caeb8d315d0ed255345a2869f9a0d338b5bc8a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","67caeb8d315d0ed255345a2869f9a0d338b5bc8a-3-46b9cd3008352a8d3dac98bd59c8ae2c8b10fed1"
"Navy","","","15","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-67caeb8d315d0ed255345a2869f9a0d338b5bc8a-0-789d190aad55cd7f9d51b9af5744d7befc29d16e","0","","67caeb8d315d0ed255345a2869f9a0d338b5bc8a-0-f642b3ff0954579cb771645befde33c96da15b45","67caeb8d315d0ed255345a2869f9a0d338b5bc8a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","67caeb8d315d0ed255345a2869f9a0d338b5bc8a-4-128a361718e0fa39590132982f50ba2ce10cf893"
"Navy","","","15","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-67caeb8d315d0ed255345a2869f9a0d338b5bc8a-0-125674650b47b49b69d1d94e0ed78c52467b9919","0","","67caeb8d315d0ed255345a2869f9a0d338b5bc8a-0-26dd8ad95da4952116be471f36f7b4865b172cc0","67caeb8d315d0ed255345a2869f9a0d338b5bc8a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","67caeb8d315d0ed255345a2869f9a0d338b5bc8a-5-8015a5731d9453339ba76cef9755827148c68b18"
"Navy","","","15","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-67caeb8d315d0ed255345a2869f9a0d338b5bc8a-0-186ff7d06bef1a2f6c14e17dd832d560fb9fc767","0","","67caeb8d315d0ed255345a2869f9a0d338b5bc8a-0-0d4514f70ca7a59d947acd8fa4d83c7165c67e5c","67caeb8d315d0ed255345a2869f9a0d338b5bc8a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","67caeb8d315d0ed255345a2869f9a0d338b5bc8a-6-b021c91571221b1207e44aee6c0c6e2505ae8bca"
"Navy","","","36","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-67caeb8d315d0ed255345a2869f9a0d338b5bc8a-0-b600c26cd2f4b07896ee1ebf7c4326ff16ee3595","0","","67caeb8d315d0ed255345a2869f9a0d338b5bc8a-0-168085526f9d777e2f7363e81aae0be8610a0ef0","67caeb8d315d0ed255345a2869f9a0d338b5bc8a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","67caeb8d315d0ed255345a2869f9a0d338b5bc8a-0-e5383f23efe9f25e0e198346781f1ab70a18c691"
"Navy","","","30","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-67caeb8d315d0ed255345a2869f9a0d338b5bc8a-0-0678666bac2d5a133d1fe470efbb9bc0ffb90e3f","0","","67caeb8d315d0ed255345a2869f9a0d338b5bc8a-0-0c95c9c52a74763d9aa2ced03803a8536ea866b4","67caeb8d315d0ed255345a2869f9a0d338b5bc8a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","67caeb8d315d0ed255345a2869f9a0d338b5bc8a-1-da0efb6a456793785d8a5055501a5917499c1496"
"Navy","","","30","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-67caeb8d315d0ed255345a2869f9a0d338b5bc8a-0-a4f5cfe85a8e108dfcd23cfd9dadffc71001b7f5","0","","67caeb8d315d0ed255345a2869f9a0d338b5bc8a-0-d524adbefbdcdcefbcab8473d256ee2362b763f3","67caeb8d315d0ed255345a2869f9a0d338b5bc8a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","67caeb8d315d0ed255345a2869f9a0d338b5bc8a-2-10026a5ccfd12ab1a9de96acb5c995c2fbd19552"
"Navy","","","30","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-67caeb8d315d0ed255345a2869f9a0d338b5bc8a-0-9ea85bfed8dd1c84ce2f7dc37d2de0dae72c4d7c","0","","67caeb8d315d0ed255345a2869f9a0d338b5bc8a-0-991830c8d87b142cfd90804f448e64afe34e3f16","67caeb8d315d0ed255345a2869f9a0d338b5bc8a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","67caeb8d315d0ed255345a2869f9a0d338b5bc8a-3-91a08297b796e8b596900b5ad6f6fdac67ab5c83"
"Navy","","","4","FY 2009 AH-1Z OCO Airframes were awarded on the Lot 7 (FY 2010) contract. ","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-67caeb8d315d0ed255345a2869f9a0d338b5bc8a-0-6ad9c6a5936cc1ccec72b291114ec3516a19007b","0","","67caeb8d315d0ed255345a2869f9a0d338b5bc8a-0-1f757fb3759c9f8750c772b3e51877ce437ab40b","67caeb8d315d0ed255345a2869f9a0d338b5bc8a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","67caeb8d315d0ed255345a2869f9a0d338b5bc8a-0-051a33ad103309f92dfd3cbf07dd45e4e6893f26"
"Navy","","","5","FY 2010 was the first procurement year of the AH-1Z Build New aircraft, requiring additional manufacturing leadtime due to new cabin structure. ","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-67caeb8d315d0ed255345a2869f9a0d338b5bc8a-0-0fe541f657d70dfb60e96b0d6d8b87a08ab06863","0","","67caeb8d315d0ed255345a2869f9a0d338b5bc8a-0-91f8aa83bb288d15d4af69e433825265c6907840","67caeb8d315d0ed255345a2869f9a0d338b5bc8a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","67caeb8d315d0ed255345a2869f9a0d338b5bc8a-1-3475c549ecb55516022a83f3e523fc3e13b97267"
"Navy","","","3","FY 2010 OCO AH-1Z Airframes executed as option buy on the Lot 7 contract, FY 2010 Supp Airframe awarded on the Lot 8 (FY 2011) contract. ","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-67caeb8d315d0ed255345a2869f9a0d338b5bc8a-0-f173b826876e2bb26e3770ff9d8d9769d083f9db","0","","67caeb8d315d0ed255345a2869f9a0d338b5bc8a-0-29b57e6e3d74126fa2b3215c00e50a7340911344","67caeb8d315d0ed255345a2869f9a0d338b5bc8a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","67caeb8d315d0ed255345a2869f9a0d338b5bc8a-2-7ca8c95e339068c5a788008d2c7d09e029f2c558"
"Navy","","","10","AH-1Z Remanufacture and AH-1Z Build New contracted under separate CLINs. Each CLIN has a separate 12-month delivery schedule. ","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-67caeb8d315d0ed255345a2869f9a0d338b5bc8a-0-f4ad509ed9cd57d08f33b36ef3743583c642d5b1","0","","67caeb8d315d0ed255345a2869f9a0d338b5bc8a-0-c2f2abafd5a1999976b66243216ba67ccf0c9a0c","67caeb8d315d0ed255345a2869f9a0d338b5bc8a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","67caeb8d315d0ed255345a2869f9a0d338b5bc8a-3-cec723b5b39f7f5b39f0b3e95af50f767d6dfe27"
"Navy","","","3","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-67caeb8d315d0ed255345a2869f9a0d338b5bc8a-0-09e547e2e1d3b8d3cf2bc2358c36148e56f33ebb","0","","67caeb8d315d0ed255345a2869f9a0d338b5bc8a-0-9e02d2619f060b86b119b262645198163242627a","67caeb8d315d0ed255345a2869f9a0d338b5bc8a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","67caeb8d315d0ed255345a2869f9a0d338b5bc8a-4-0dd7379c46bffc74853c68d8773303578588d05f"
"Navy","","","9","AH-1Z Remanufacture and AH-1Z Build New contracted under separate CLINs. Each CLIN has a separate 12-month delivery schedule. ","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-67caeb8d315d0ed255345a2869f9a0d338b5bc8a-0-a13a5a92709654a8a94c328041fbfe9b944b38d2","0","","67caeb8d315d0ed255345a2869f9a0d338b5bc8a-0-787667ab846bc6b5f82cee388746ad8b09c14e10","67caeb8d315d0ed255345a2869f9a0d338b5bc8a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","67caeb8d315d0ed255345a2869f9a0d338b5bc8a-5-c20ab24c7497ba5c95c4e1d6fd4cc7a0088a8781"
"Navy","","","1","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-67caeb8d315d0ed255345a2869f9a0d338b5bc8a-0-244285ab6ce16882f472fb0b9acba0b4a1dd14fd","0","","67caeb8d315d0ed255345a2869f9a0d338b5bc8a-0-9acea3e1d03f094568679e9639810981c8854d19","67caeb8d315d0ed255345a2869f9a0d338b5bc8a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","67caeb8d315d0ed255345a2869f9a0d338b5bc8a-6-b08343230eb176f6dc951b6d53c4e6554ce03e53"
"Navy","","","12","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-67caeb8d315d0ed255345a2869f9a0d338b5bc8a-0-63eb4744a8626dbfc601f7d9d5a767352a276154","0","","67caeb8d315d0ed255345a2869f9a0d338b5bc8a-0-7558180a5247d3af638193ada1bf4274059c4531","67caeb8d315d0ed255345a2869f9a0d338b5bc8a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","67caeb8d315d0ed255345a2869f9a0d338b5bc8a-7-1604a38287ed7c06e62612da33d409a408dd6796"
"Navy","","","1","","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-67caeb8d315d0ed255345a2869f9a0d338b5bc8a-0-f730607da34bf8db4cc14a4988d6aa77fd84153c","0","","67caeb8d315d0ed255345a2869f9a0d338b5bc8a-0-7cd798ef3d34b86c529ea06568481aa94fd1fe2e","67caeb8d315d0ed255345a2869f9a0d338b5bc8a","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Flyaway.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","67caeb8d315d0ed255345a2869f9a0d338b5bc8a-8-8d6180ded60b9c061f94f3bd1dd250d6a20f3767"
