"ServiceAgencyName_val","ServiceAgencyName_@footnote","ProcQuantity_val","ProcQuantity_@footnote","MonthlyDeliveryList_MonthlyDelivery","AcceptedBeforeOct1_val","Remarks_val","@ROWID","@RECORDID","@PARENT","@PARENTROWID"
"Navy","","803121","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-76d755acadcf8310d8634567c7654cba8d764da1-0-8472fc86d87a89702a602b7653fbb5d5aba6f2d6","","","76d755acadcf8310d8634567c7654cba8d764da1-0-447ff91a2082bfb71abd2c778ecc03ea9331133f","76d755acadcf8310d8634567c7654cba8d764da1","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","76d755acadcf8310d8634567c7654cba8d764da1-2-adb25a12c384df419a1e4b5fcc67bfb6890258db"
"Navy","","1234282","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-76d755acadcf8310d8634567c7654cba8d764da1-0-e143aed87f1a5d37742742e799e37de48c89b011","","","76d755acadcf8310d8634567c7654cba8d764da1-0-5cb01acce20e5cece80fc66d542b31c5d04b2c75","76d755acadcf8310d8634567c7654cba8d764da1","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","76d755acadcf8310d8634567c7654cba8d764da1-3-b0231ae2637d3b575ca147f7e5d1657ad1b40e73"
"Navy","","1664553","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-76d755acadcf8310d8634567c7654cba8d764da1-0-ebaa0dd1048ea0f29b5bcbe80c9211a7f0ff4b7e","","","76d755acadcf8310d8634567c7654cba8d764da1-0-0ae0d02a4988d49aaf1f70a45dbceb6c023dd2c0","76d755acadcf8310d8634567c7654cba8d764da1","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","76d755acadcf8310d8634567c7654cba8d764da1-4-848de47983e332cc5284e6589c8979061409d325"
"Navy","","29106","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-76d755acadcf8310d8634567c7654cba8d764da1-0-1a2efe10ede245645373633631944baccb841028","","","76d755acadcf8310d8634567c7654cba8d764da1-0-eed88226d5698d1e59a41c4b0c44c709c31e87a9","76d755acadcf8310d8634567c7654cba8d764da1","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","76d755acadcf8310d8634567c7654cba8d764da1-5-6d61848091e89bef2e5ea1211b21ced3d1a8fe9a"
"Navy","","1","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-76d9f89df4233b4a5c9af320475e2e8908c95859-0-9bfa9e7d96c4a84f4db76c63cad4bbc6a874465b","","","76d9f89df4233b4a5c9af320475e2e8908c95859-0-2758732d6e02a346aef16127a4c2de367670adb9","76d9f89df4233b4a5c9af320475e2e8908c95859","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","76d9f89df4233b4a5c9af320475e2e8908c95859-0-fc0a16d52c797c8b2835dfb40289c9cf0b3ba07a"
"Navy","","24","The initial order was combined with baseline funding and that delivery began in Aug 2017.  Deliveries still fall within the leadtime delivery period.","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-82d31aa62bfd68d31685728432a6b2e749ca4f00-0-d5adb9f08ca9c4a9e91cfd714c6cab8f2143a657","","","82d31aa62bfd68d31685728432a6b2e749ca4f00-0-d9226c15d7912736a6d5fc711c640cacb36e2f0f","82d31aa62bfd68d31685728432a6b2e749ca4f00","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","82d31aa62bfd68d31685728432a6b2e749ca4f00-0-84d5a20606ee04dd60ee65551ea3693509246718"
"Navy","","44","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-82d31aa62bfd68d31685728432a6b2e749ca4f00-0-b3d697fcb3601c62feafd036fa035e001cd21572","","","82d31aa62bfd68d31685728432a6b2e749ca4f00-0-6820b033e282f293c55d4f99a58088aa6223b917","82d31aa62bfd68d31685728432a6b2e749ca4f00","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","82d31aa62bfd68d31685728432a6b2e749ca4f00-0-bfa020d329d78019058d65a52511e18411264a36"
"Navy","","27","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-82d31aa62bfd68d31685728432a6b2e749ca4f00-0-89b4495ec7f6936ee14bb5bf329c8ef654734c34","","","82d31aa62bfd68d31685728432a6b2e749ca4f00-0-fb25de492bfb16e401c4f9abd22b1a5aeda39c62","82d31aa62bfd68d31685728432a6b2e749ca4f00","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","82d31aa62bfd68d31685728432a6b2e749ca4f00-1-a8edde0e78d63b484403583b552eaece22867567"
"Navy","","4","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-82d31aa62bfd68d31685728432a6b2e749ca4f00-0-a4ee82562a2e414963a51f5c3c44b8f2732a6f0a","","","82d31aa62bfd68d31685728432a6b2e749ca4f00-0-65d58f4f0ea81728c803b22fe91e6b21474affce","82d31aa62bfd68d31685728432a6b2e749ca4f00","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","82d31aa62bfd68d31685728432a6b2e749ca4f00-2-78e2306b6d3a80614a83732212318c44441beaca"
"Navy","","50","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-8845093220a92067651864eb196999f2f2397975-0-6cc0de8914006244b0ce94d69f01bb489dbc0418","","","8845093220a92067651864eb196999f2f2397975-0-d5ba6b7d56c52ca5dffc2f7befe68ccb6283054b","8845093220a92067651864eb196999f2f2397975","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","8845093220a92067651864eb196999f2f2397975-0-72e20d40d306dc3ebea7c7cdf90c5e5841c121b8"
"Navy","","57","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-8845093220a92067651864eb196999f2f2397975-0-5a9b9d759da07de70589d4ac0ea1e0af7c8e6b94","","","8845093220a92067651864eb196999f2f2397975-0-fcf6c9c10afa1a5b5858f4e6418bee1bad9a1879","8845093220a92067651864eb196999f2f2397975","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","8845093220a92067651864eb196999f2f2397975-0-a2ddc8f2f463f931049cbb6697570b87074161e5"
"Navy","","65","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-8845093220a92067651864eb196999f2f2397975-0-4c9a5d64a16eb657473b22f81d9f3ae487fac421","","","8845093220a92067651864eb196999f2f2397975-0-ed953dcdaf50432a3478149d99a29817d0fabdbd","8845093220a92067651864eb196999f2f2397975","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","8845093220a92067651864eb196999f2f2397975-1-c3d1eda11337faed929317f7041f0fdb25b8866d"
"Navy","","80","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-8845093220a92067651864eb196999f2f2397975-0-c93bbd56baaa3d2b98209118c68dadf91868a5de","","","8845093220a92067651864eb196999f2f2397975-0-c3622e4839f8c0bad0cefc4912fb4ff541758134","8845093220a92067651864eb196999f2f2397975","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","8845093220a92067651864eb196999f2f2397975-0-5c3b24772822b2ca40c1f9f296c7ba15d43aa944"
"Navy","","80","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-8845093220a92067651864eb196999f2f2397975-0-26fcb188f75ac94251a5ac857cf8c4dabe2aae76","","","8845093220a92067651864eb196999f2f2397975-0-d9bd3c01821f131ff363f713f82d923ca0c40e53","8845093220a92067651864eb196999f2f2397975","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","8845093220a92067651864eb196999f2f2397975-1-fb1de94612f32434234f7e554ad4a415b8bf156b"
"Navy","","25","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-8845093220a92067651864eb196999f2f2397975-0-104dfb5107dedb2ec11b8b5e532c501d1268a8ea","","","8845093220a92067651864eb196999f2f2397975-0-815d2ce83f768ecb35e99ae63f7537c6534b7cf9","8845093220a92067651864eb196999f2f2397975","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","8845093220a92067651864eb196999f2f2397975-0-17ec56319999f4ee8aedfc96a94337ae0c37a106"
"Navy","","8","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-8845093220a92067651864eb196999f2f2397975-0-7955e36597ab85ed6c499700f8f323b836bd8c05","","","8845093220a92067651864eb196999f2f2397975-0-e9267692d19935659c10160b57ea201244caf561","8845093220a92067651864eb196999f2f2397975","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","8845093220a92067651864eb196999f2f2397975-1-7e8906388bf4e8c48fc0d0e1bfa126da3f20f016"
"Navy","","100","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-8845093220a92067651864eb196999f2f2397975-0-78d728ffafaeb6192fff8606d02d18749db2da98","","","8845093220a92067651864eb196999f2f2397975-0-5e0e8046022eaf66159dc99a9490893e6eee7806","8845093220a92067651864eb196999f2f2397975","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","8845093220a92067651864eb196999f2f2397975-0-88979598b90f14ad8e218d34f1e9cdefefc42ce5"
"Navy","","104","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-8845093220a92067651864eb196999f2f2397975-0-b51585fe5fcec38c9a76822ab24ba3e5c75a89f0","","","8845093220a92067651864eb196999f2f2397975-0-e2f6175f81feb2e641508523dcad22096da3e124","8845093220a92067651864eb196999f2f2397975","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","8845093220a92067651864eb196999f2f2397975-1-6757ca095ac8055738c49f000d52d4d7f5af6488"
"Navy","","130","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-8845093220a92067651864eb196999f2f2397975-0-dd55d202976a9761719dfac1fa70965c91dc794c","","","8845093220a92067651864eb196999f2f2397975-0-abdc356b5b0e316bbb2e57bd12258a1961be3dfe","8845093220a92067651864eb196999f2f2397975","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","8845093220a92067651864eb196999f2f2397975-2-a93f643825ad6c146c6b43479b3aedb203f1bd1b"
"Navy","","120","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-8845093220a92067651864eb196999f2f2397975-0-50bd0bd199faf46f080551c5a1f023522613a8d4","","","8845093220a92067651864eb196999f2f2397975-0-f08a8e2435ae18c2da00efa6acdae63e8076c772","8845093220a92067651864eb196999f2f2397975","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","8845093220a92067651864eb196999f2f2397975-3-c05a5029f1574947b5e0f31afa3386d2da0b39fd"
"Navy","","13","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-8845093220a92067651864eb196999f2f2397975-0-27da522588614a515039df06d24ac3fca5176663","","","8845093220a92067651864eb196999f2f2397975-0-d9cc3c707bb1a8fc542c03827fc6ed3b08dd0e2a","8845093220a92067651864eb196999f2f2397975","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","8845093220a92067651864eb196999f2f2397975-0-9dc71ca849f48b9162a7d2a6d081ad948efb2c77"
"Navy","","18","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-8845093220a92067651864eb196999f2f2397975-0-000d2ff7cab6ae0acf260aaca77a76f17523ce98","","","8845093220a92067651864eb196999f2f2397975-0-583ac3f294745012df43eab71d1acf2a0583c937","8845093220a92067651864eb196999f2f2397975","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","8845093220a92067651864eb196999f2f2397975-1-4e0deccd27f01e169d85ba0bdd2e72173f716ccd"
"Navy","","14","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-8845093220a92067651864eb196999f2f2397975-0-19f01e42bc1182dc169704215d8e7940603bebb4","","","8845093220a92067651864eb196999f2f2397975-0-1a491e3ac40ec9af5660fa5458f65f745fa613de","8845093220a92067651864eb196999f2f2397975","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","8845093220a92067651864eb196999f2f2397975-2-5a2a932537ad6f3422a5fdd098515471c991b016"
"Navy","","10","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-8845093220a92067651864eb196999f2f2397975-0-f9323fda738c248b4a721ff408165c5338e7a68f","","","8845093220a92067651864eb196999f2f2397975-0-d872777241dbaa1d0cee17486f70d93fe6bc2952","8845093220a92067651864eb196999f2f2397975","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","8845093220a92067651864eb196999f2f2397975-0-e2bd73269f646b3854643a81f32024196a66a15f"
"Navy","","40","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-8845093220a92067651864eb196999f2f2397975-0-836ba0ae4da5391217307ce358549562e8287fe4","","","8845093220a92067651864eb196999f2f2397975-0-d70eab22b119f094ed1939e2607c1280bcbf8c32","8845093220a92067651864eb196999f2f2397975","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","8845093220a92067651864eb196999f2f2397975-0-edae85bdc15d3b39397fc94125b118a35d527eba"
"Navy","","59","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-8845093220a92067651864eb196999f2f2397975-0-7d2ac47c4556ef383617733b44a287b6b8b1ea47","","","8845093220a92067651864eb196999f2f2397975-0-df701a2752d414e51d7633f1999f6f25068ddea1","8845093220a92067651864eb196999f2f2397975","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","8845093220a92067651864eb196999f2f2397975-1-4bef7ea659a20c9d44f5c0434d9d4f8e73241cf4"
"Navy","","80","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-8845093220a92067651864eb196999f2f2397975-0-e61756b1939d2759edbebcf6e3392eab7b11375d","","","8845093220a92067651864eb196999f2f2397975-0-ee02b4e1fc9617c33174eb2c1c930998ec96f2e0","8845093220a92067651864eb196999f2f2397975","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","8845093220a92067651864eb196999f2f2397975-0-eb2fc464764511b1a1090e022edd829ac9732951"
"Navy","","51","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-8845093220a92067651864eb196999f2f2397975-0-c241c57c20747020bcc8b7e64c1fe38f7b814304","","","8845093220a92067651864eb196999f2f2397975-0-4a94721dc29202ba5e8ed1d5d4bd6e07e32f185e","8845093220a92067651864eb196999f2f2397975","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","8845093220a92067651864eb196999f2f2397975-0-7409c2e2eea1f24a79b382a8ed8e688ce07a4967"
"Navy","","11","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-8845093220a92067651864eb196999f2f2397975-0-11966bfe3ace1a2eac9bede88778133f0e29a313","","","8845093220a92067651864eb196999f2f2397975-0-f97a9759468d12665c76b95fc5fbfe02c381f7e4","8845093220a92067651864eb196999f2f2397975","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","8845093220a92067651864eb196999f2f2397975-1-f0f98335e540cc8558f8a65edf27eda86616931c"
"Navy","","100","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-8845093220a92067651864eb196999f2f2397975-0-53f4307e14083e3b779807da1b06c13df6888458","","","8845093220a92067651864eb196999f2f2397975-0-d9e09ad4676a3f2bdef346bd4b1dcb5bba433228","8845093220a92067651864eb196999f2f2397975","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","8845093220a92067651864eb196999f2f2397975-0-9a774443b3cb90dff7e5fba5fa6b5a2668a5bd24"
"Navy","","113","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-8845093220a92067651864eb196999f2f2397975-0-782be63886207496e8e950ede9d9b30c49f856aa","","","8845093220a92067651864eb196999f2f2397975-0-72fa1f3e4fc3bba00aad895f42cdc78c023d15aa","8845093220a92067651864eb196999f2f2397975","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","8845093220a92067651864eb196999f2f2397975-1-ff3c7aabbc4db38d952692b8d279d5f890bc64ca"
"Navy","","95","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-8845093220a92067651864eb196999f2f2397975-0-735d59f4097fb8f0f2c28f9f1283fde52fe50adc","","","8845093220a92067651864eb196999f2f2397975-0-8238ea0d9053b3eae1513bfcef1b1f2a661a4111","8845093220a92067651864eb196999f2f2397975","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","8845093220a92067651864eb196999f2f2397975-2-323aab80e5c944afa9d638fce74884f7ab0de798"
"Navy","","43","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-8845093220a92067651864eb196999f2f2397975-0-64a15681e10af2a9eeb55666fa7588e955f4a3e5","","","8845093220a92067651864eb196999f2f2397975-0-eb1915e44caba7ed45c4c2c70a3321b5ee9ae0ea","8845093220a92067651864eb196999f2f2397975","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","8845093220a92067651864eb196999f2f2397975-3-9d0f98bd002b9d9081cf0809b12813f6093bfe5f"
"Navy","","5","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-8845093220a92067651864eb196999f2f2397975-0-9cbc0189db6b6d0fba9c4dc6519d05bd904aad82","","","8845093220a92067651864eb196999f2f2397975-0-83baa3831c4e27f37aefeed5153627a825775f0c","8845093220a92067651864eb196999f2f2397975","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","8845093220a92067651864eb196999f2f2397975-0-405cd66aed532e695764a4f54e8669bad19faeec"
"Navy","","69","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-8845093220a92067651864eb196999f2f2397975-0-d461922e7cee2ade772aefb45e23aee77e85a9b1","","","8845093220a92067651864eb196999f2f2397975-0-1bb984876ccd9001b56c3d7e5e0c3472521328a9","8845093220a92067651864eb196999f2f2397975","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","8845093220a92067651864eb196999f2f2397975-0-dd541a4c6f54205b8fc48a5b2ebe5b92b662a11c"
"Navy","","75","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-8845093220a92067651864eb196999f2f2397975-0-6d5befb11ff300dbb99bba589d4d0346508c53b7","","","8845093220a92067651864eb196999f2f2397975-0-c2bace1847ce279ce6bb50c674243d17851dc1a0","8845093220a92067651864eb196999f2f2397975","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","8845093220a92067651864eb196999f2f2397975-1-356a7fa65c469dc485cce356f9b7542b66cebb9c"
"Navy","","17","","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning.MonthlyDeliveryScheduleList.MonthlyDeliverySchedule.MonthlyDeliveryList-8845093220a92067651864eb196999f2f2397975-0-998df068c6556195d13c4683d9b3fd2a25e398e2","","","8845093220a92067651864eb196999f2f2397975-0-f8c5ad0021c2c89be72ff753ad00025271adc4bb","8845093220a92067651864eb196999f2f2397975","root.record.ItemExhibitList.P40AItemGroup.CategoryList.Category.ItemList.Item.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","8845093220a92067651864eb196999f2f2397975-2-e50517ea98fee1c9f07640595295e1d83e5696ec"
