"Month_val","Amount_val","@ROWID","@RECORDID","@PARENT","@PARENTROWID"
"2012-01","800","a62aed55d639024b216a9c1e21867513b5b72fa9-4-1e25489e8f4e659f82174b8f51633358cd486611","a62aed55d639024b216a9c1e21867513b5b72fa9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","a62aed55d639024b216a9c1e21867513b5b72fa9-1-2fae10de7c579d65a948418d3b7d1bf58c2f87e5"
"2012-05","1000","a62aed55d639024b216a9c1e21867513b5b72fa9-0-1d4d1fb4bfc67ef5b5e50e1084d7a03d4b1264b3","a62aed55d639024b216a9c1e21867513b5b72fa9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","a62aed55d639024b216a9c1e21867513b5b72fa9-2-5d9b3918bca0187dff72e614e677a4c724628fb4"
"2012-06","1000","a62aed55d639024b216a9c1e21867513b5b72fa9-1-4c0b3a616202760804a67cd92a5b80dd1eda5ad5","a62aed55d639024b216a9c1e21867513b5b72fa9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","a62aed55d639024b216a9c1e21867513b5b72fa9-2-5d9b3918bca0187dff72e614e677a4c724628fb4"
"2012-07","1000","a62aed55d639024b216a9c1e21867513b5b72fa9-2-ef284f9413f938535f8455f08547c6db1bd810df","a62aed55d639024b216a9c1e21867513b5b72fa9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","a62aed55d639024b216a9c1e21867513b5b72fa9-2-5d9b3918bca0187dff72e614e677a4c724628fb4"
"2012-08","1000","a62aed55d639024b216a9c1e21867513b5b72fa9-3-1c8d581c1c18c916966da8c0ab1760ba08b0a6a0","a62aed55d639024b216a9c1e21867513b5b72fa9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","a62aed55d639024b216a9c1e21867513b5b72fa9-2-5d9b3918bca0187dff72e614e677a4c724628fb4"
"2012-09","1000","a62aed55d639024b216a9c1e21867513b5b72fa9-4-c2bb519c9acf00a590bf39efff893c475b6d1f72","a62aed55d639024b216a9c1e21867513b5b72fa9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","a62aed55d639024b216a9c1e21867513b5b72fa9-2-5d9b3918bca0187dff72e614e677a4c724628fb4"
"2013-03","1000","a62aed55d639024b216a9c1e21867513b5b72fa9-0-a72d0d623e2b618edb63bf8dd61e42fe091d1e01","a62aed55d639024b216a9c1e21867513b5b72fa9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","a62aed55d639024b216a9c1e21867513b5b72fa9-3-326796328a4802db0c16e2408fd5e419035ca411"
"2013-04","1000","a62aed55d639024b216a9c1e21867513b5b72fa9-1-4ebea326a9002c6db5b998922fa791a0b0c6cdb1","a62aed55d639024b216a9c1e21867513b5b72fa9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","a62aed55d639024b216a9c1e21867513b5b72fa9-3-326796328a4802db0c16e2408fd5e419035ca411"
"2013-05","1000","a62aed55d639024b216a9c1e21867513b5b72fa9-2-07a7012529ab4b046973e7addcfd823d58a52899","a62aed55d639024b216a9c1e21867513b5b72fa9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","a62aed55d639024b216a9c1e21867513b5b72fa9-3-326796328a4802db0c16e2408fd5e419035ca411"
"2013-06","1000","a62aed55d639024b216a9c1e21867513b5b72fa9-3-b83c84eae09b720554bcc569dbc2da3c27e5af2f","a62aed55d639024b216a9c1e21867513b5b72fa9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","a62aed55d639024b216a9c1e21867513b5b72fa9-3-326796328a4802db0c16e2408fd5e419035ca411"
"2013-07","1000","a62aed55d639024b216a9c1e21867513b5b72fa9-4-c4a0869ebe8299c77ba3e4fe68fba0343a854ca0","a62aed55d639024b216a9c1e21867513b5b72fa9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","a62aed55d639024b216a9c1e21867513b5b72fa9-3-326796328a4802db0c16e2408fd5e419035ca411"
"2010-10","635","a62aed55d639024b216a9c1e21867513b5b72fa9-0-0dd0afb17a3e63e01656fa7b2cb89e26cf0e66ae","a62aed55d639024b216a9c1e21867513b5b72fa9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","a62aed55d639024b216a9c1e21867513b5b72fa9-0-31ec2b92307406e8c62518991edfdaefd41adc54"
"2010-11","636","a62aed55d639024b216a9c1e21867513b5b72fa9-1-0026bda7bc32824ec86b098ab8a83928dd77e63a","a62aed55d639024b216a9c1e21867513b5b72fa9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","a62aed55d639024b216a9c1e21867513b5b72fa9-0-31ec2b92307406e8c62518991edfdaefd41adc54"
"2010-12","634","a62aed55d639024b216a9c1e21867513b5b72fa9-2-57f04594e657bdceda404057cabcfca8b02461ba","a62aed55d639024b216a9c1e21867513b5b72fa9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","a62aed55d639024b216a9c1e21867513b5b72fa9-0-31ec2b92307406e8c62518991edfdaefd41adc54"
"2011-03","1246","a62aed55d639024b216a9c1e21867513b5b72fa9-0-668a78fecea712495d6141470f3cf9c2ee89c11d","a62aed55d639024b216a9c1e21867513b5b72fa9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","a62aed55d639024b216a9c1e21867513b5b72fa9-1-c3c4d8c752452ee974863a98320bc9c1184f40af"
"2011-04","635","a62aed55d639024b216a9c1e21867513b5b72fa9-1-598d0327a6e9087605f54ee4a920a795765c9fa7","a62aed55d639024b216a9c1e21867513b5b72fa9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","a62aed55d639024b216a9c1e21867513b5b72fa9-1-c3c4d8c752452ee974863a98320bc9c1184f40af"
"2011-05","636","a62aed55d639024b216a9c1e21867513b5b72fa9-2-0aed92bd77d2c59baf204d7787c0186de0c1d4c3","a62aed55d639024b216a9c1e21867513b5b72fa9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","a62aed55d639024b216a9c1e21867513b5b72fa9-1-c3c4d8c752452ee974863a98320bc9c1184f40af"
"2011-06","635","a62aed55d639024b216a9c1e21867513b5b72fa9-3-c77cd55a065caeedb05ca962beae3fdff37d40ad","a62aed55d639024b216a9c1e21867513b5b72fa9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","a62aed55d639024b216a9c1e21867513b5b72fa9-1-c3c4d8c752452ee974863a98320bc9c1184f40af"
"2011-07","636","a62aed55d639024b216a9c1e21867513b5b72fa9-4-e2957992ada90aa06d832d7b3a5f1f176eab442c","a62aed55d639024b216a9c1e21867513b5b72fa9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","a62aed55d639024b216a9c1e21867513b5b72fa9-1-c3c4d8c752452ee974863a98320bc9c1184f40af"
"2011-08","635","a62aed55d639024b216a9c1e21867513b5b72fa9-5-65d84587b5b7c943ebb5bc73b59f4cc13f450d78","a62aed55d639024b216a9c1e21867513b5b72fa9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","a62aed55d639024b216a9c1e21867513b5b72fa9-1-c3c4d8c752452ee974863a98320bc9c1184f40af"
"2011-09","636","a62aed55d639024b216a9c1e21867513b5b72fa9-6-d6f9083af71f9b38717cace060a41d986628731f","a62aed55d639024b216a9c1e21867513b5b72fa9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","a62aed55d639024b216a9c1e21867513b5b72fa9-1-c3c4d8c752452ee974863a98320bc9c1184f40af"
"2011-10","635","a62aed55d639024b216a9c1e21867513b5b72fa9-7-e65d286450baf7e21dbf99956b892bb37958fe55","a62aed55d639024b216a9c1e21867513b5b72fa9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","a62aed55d639024b216a9c1e21867513b5b72fa9-1-c3c4d8c752452ee974863a98320bc9c1184f40af"
"2011-11","636","a62aed55d639024b216a9c1e21867513b5b72fa9-8-7cb9688dc5182f526a0c833384c40491eef8682e","a62aed55d639024b216a9c1e21867513b5b72fa9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","a62aed55d639024b216a9c1e21867513b5b72fa9-1-c3c4d8c752452ee974863a98320bc9c1184f40af"
"2011-12","634","a62aed55d639024b216a9c1e21867513b5b72fa9-9-925a50e458529723c857529f33b12ab1559c3b72","a62aed55d639024b216a9c1e21867513b5b72fa9","root.record.ItemExhibitList.P5Item.CostElementCategoryList.Software.Recurring.CostElementList.CostElement.ManufacturerList.Manufacturer.HistoryPlanningList.HistoryPlanning","a62aed55d639024b216a9c1e21867513b5b72fa9-1-c3c4d8c752452ee974863a98320bc9c1184f40af"
